"name","sku","description","search_keywords","availability_description","price","retail_price","sale_price","calculated_price","is_visible","is_featured","inventory_level","inventory_warning_level","warranty","weight","width","height","depth","fixed_cost_shipping_price","is_free_shipping","inventory_tracking","brand_id","page_title","categories","condition","upc","custom_url","primary_image","availability","brand","cost_price","image_1","image_2","image_3","image_4","image_5","image_6"
"[Sample] Benjamin Button, red petty coat","BBRPC","<p><strong>How to write product descriptions that sell</strong><br />One of the best things you can do to make your store successful is invest some time in writing great product descriptions. You want to provide detailed yet concise information that will entice potential customers to buy.<br /><br />Keep three things in mind:<br /><br /><strong>Think like a consumer</strong><br />Think about what you as a consumer would want to know, then include those features in your description. For clothes: materials and fit. For food: ingredients and how it was prepared. Bullets are your friends when listing features &mdash; try to limit each one to 5-8 words.<br /><br /><strong>Find differentiators</strong><br />Pepper your features with details that show how the product stands out against similar offerings. For clothes: is it vintage or hard to find? For art: is the artist well known? For home d&eacute;cor: is it a certain style like mid-century modern? Unique product descriptions not only help you stand out, they improve your SEO.<br /><br /><strong>Keep it simple</strong><br />Provide enough detail to help consumers make an informed decision, but don&rsquo;t overwhelm with a laundry list of features or flowery language. Densely pack your descriptions with useful information and watch products fly off the shelf.</p>","","","110.0000","0.0000","90.0000","90.0000",true,"","","","","0.5000","18.0000","18.0000","12.0000","0.0000",true,"none",19,"","Sale","New","","/benjamin-button-red-petty-coat/","http://cdn3.bigcommerce.com/s-5xk0g2/products/36/images/140/p-s-win-portmans095__18030.1426274995.1280.1280.jpg?c=2","available","Benjamin Button",,"http://cdn3.bigcommerce.com/s-5xk0g2/products/36/images/140/p-s-win-portmans095__18030.1426274995.1280.1280.jpg?c=2",,,,,
"[Sample] Benjamin Button, red petty coat","BBRPC-SILVER-XS-400E62BA","<p><strong>How to write product descriptions that sell</strong><br />One of the best things you can do to make your store successful is invest some time in writing great product descriptions. You want to provide detailed yet concise information that will entice potential customers to buy.<br /><br />Keep three things in mind:<br /><br /><strong>Think like a consumer</strong><br />Think about what you as a consumer would want to know, then include those features in your description. For clothes: materials and fit. For food: ingredients and how it was prepared. Bullets are your friends when listing features &mdash; try to limit each one to 5-8 words.<br /><br /><strong>Find differentiators</strong><br />Pepper your features with details that show how the product stands out against similar offerings. For clothes: is it vintage or hard to find? For art: is the artist well known? For home d&eacute;cor: is it a certain style like mid-century modern? Unique product descriptions not only help you stand out, they improve your SEO.<br /><br /><strong>Keep it simple</strong><br />Provide enough detail to help consumers make an informed decision, but don&rsquo;t overwhelm with a laundry list of features or flowery language. Densely pack your descriptions with useful information and watch products fly off the shelf.</p>","","","110.0000","0.0000","90.0000","90.0000",true,"","","","","0.5000","18.0000","18.0000","12.0000","0.0000",true,"none",19,"","Sale","New","","/benjamin-button-red-petty-coat/","http://cdn3.bigcommerce.com/s-5xk0g2/products/36/images/140/p-s-win-portmans095__18030.1426274995.1280.1280.jpg?c=2","available","Benjamin Button","0.0000","http://cdn3.bigcommerce.com/s-5xk0g2/products/36/images/140/p-s-win-portmans095__18030.1426274995.1280.1280.jpg?c=2",,,,,
"[Sample] Benjamin Button, red petty coat","BBRPC-SILVER-S-CD8D5517","<p><strong>How to write product descriptions that sell</strong><br />One of the best things you can do to make your store successful is invest some time in writing great product descriptions. You want to provide detailed yet concise information that will entice potential customers to buy.<br /><br />Keep three things in mind:<br /><br /><strong>Think like a consumer</strong><br />Think about what you as a consumer would want to know, then include those features in your description. For clothes: materials and fit. For food: ingredients and how it was prepared. Bullets are your friends when listing features &mdash; try to limit each one to 5-8 words.<br /><br /><strong>Find differentiators</strong><br />Pepper your features with details that show how the product stands out against similar offerings. For clothes: is it vintage or hard to find? For art: is the artist well known? For home d&eacute;cor: is it a certain style like mid-century modern? Unique product descriptions not only help you stand out, they improve your SEO.<br /><br /><strong>Keep it simple</strong><br />Provide enough detail to help consumers make an informed decision, but don&rsquo;t overwhelm with a laundry list of features or flowery language. Densely pack your descriptions with useful information and watch products fly off the shelf.</p>","","","110.0000","0.0000","90.0000","90.0000",true,"","","","","0.5000","18.0000","18.0000","12.0000","0.0000",true,"none",19,"","Sale","New","","/benjamin-button-red-petty-coat/","http://cdn3.bigcommerce.com/s-5xk0g2/products/36/images/140/p-s-win-portmans095__18030.1426274995.1280.1280.jpg?c=2","available","Benjamin Button","0.0000","http://cdn3.bigcommerce.com/s-5xk0g2/products/36/images/140/p-s-win-portmans095__18030.1426274995.1280.1280.jpg?c=2",,,,,
"[Sample] Benjamin Button, red petty coat","BBRPC-SILVER-M-EA2F1BCA","<p><strong>How to write product descriptions that sell</strong><br />One of the best things you can do to make your store successful is invest some time in writing great product descriptions. You want to provide detailed yet concise information that will entice potential customers to buy.<br /><br />Keep three things in mind:<br /><br /><strong>Think like a consumer</strong><br />Think about what you as a consumer would want to know, then include those features in your description. For clothes: materials and fit. For food: ingredients and how it was prepared. Bullets are your friends when listing features &mdash; try to limit each one to 5-8 words.<br /><br /><strong>Find differentiators</strong><br />Pepper your features with details that show how the product stands out against similar offerings. For clothes: is it vintage or hard to find? For art: is the artist well known? For home d&eacute;cor: is it a certain style like mid-century modern? Unique product descriptions not only help you stand out, they improve your SEO.<br /><br /><strong>Keep it simple</strong><br />Provide enough detail to help consumers make an informed decision, but don&rsquo;t overwhelm with a laundry list of features or flowery language. Densely pack your descriptions with useful information and watch products fly off the shelf.</p>","","","110.0000","0.0000","90.0000","90.0000",true,"","","","","0.5000","18.0000","18.0000","12.0000","0.0000",true,"none",19,"","Sale","New","","/benjamin-button-red-petty-coat/","http://cdn3.bigcommerce.com/s-5xk0g2/products/36/images/140/p-s-win-portmans095__18030.1426274995.1280.1280.jpg?c=2","available","Benjamin Button","0.0000","http://cdn3.bigcommerce.com/s-5xk0g2/products/36/images/140/p-s-win-portmans095__18030.1426274995.1280.1280.jpg?c=2",,,,,
"[Sample] Benjamin Button, red petty coat","BBRPC-SILVER-L-9272F372","<p><strong>How to write product descriptions that sell</strong><br />One of the best things you can do to make your store successful is invest some time in writing great product descriptions. You want to provide detailed yet concise information that will entice potential customers to buy.<br /><br />Keep three things in mind:<br /><br /><strong>Think like a consumer</strong><br />Think about what you as a consumer would want to know, then include those features in your description. For clothes: materials and fit. For food: ingredients and how it was prepared. Bullets are your friends when listing features &mdash; try to limit each one to 5-8 words.<br /><br /><strong>Find differentiators</strong><br />Pepper your features with details that show how the product stands out against similar offerings. For clothes: is it vintage or hard to find? For art: is the artist well known? For home d&eacute;cor: is it a certain style like mid-century modern? Unique product descriptions not only help you stand out, they improve your SEO.<br /><br /><strong>Keep it simple</strong><br />Provide enough detail to help consumers make an informed decision, but don&rsquo;t overwhelm with a laundry list of features or flowery language. Densely pack your descriptions with useful information and watch products fly off the shelf.</p>","","","110.0000","0.0000","90.0000","90.0000",true,"","","","","0.5000","18.0000","18.0000","12.0000","0.0000",true,"none",19,"","Sale","New","","/benjamin-button-red-petty-coat/","http://cdn3.bigcommerce.com/s-5xk0g2/products/36/images/140/p-s-win-portmans095__18030.1426274995.1280.1280.jpg?c=2","available","Benjamin Button","0.0000","http://cdn3.bigcommerce.com/s-5xk0g2/products/36/images/140/p-s-win-portmans095__18030.1426274995.1280.1280.jpg?c=2",,,,,
"[Sample] Benjamin Button, red petty coat","BBRPC-SILVER-XL-AB602F6D","<p><strong>How to write product descriptions that sell</strong><br />One of the best things you can do to make your store successful is invest some time in writing great product descriptions. You want to provide detailed yet concise information that will entice potential customers to buy.<br /><br />Keep three things in mind:<br /><br /><strong>Think like a consumer</strong><br />Think about what you as a consumer would want to know, then include those features in your description. For clothes: materials and fit. For food: ingredients and how it was prepared. Bullets are your friends when listing features &mdash; try to limit each one to 5-8 words.<br /><br /><strong>Find differentiators</strong><br />Pepper your features with details that show how the product stands out against similar offerings. For clothes: is it vintage or hard to find? For art: is the artist well known? For home d&eacute;cor: is it a certain style like mid-century modern? Unique product descriptions not only help you stand out, they improve your SEO.<br /><br /><strong>Keep it simple</strong><br />Provide enough detail to help consumers make an informed decision, but don&rsquo;t overwhelm with a laundry list of features or flowery language. Densely pack your descriptions with useful information and watch products fly off the shelf.</p>","","","110.0000","0.0000","90.0000","90.0000",true,"","","","","0.5000","18.0000","18.0000","12.0000","0.0000",true,"none",19,"","Sale","New","","/benjamin-button-red-petty-coat/","http://cdn3.bigcommerce.com/s-5xk0g2/products/36/images/140/p-s-win-portmans095__18030.1426274995.1280.1280.jpg?c=2","available","Benjamin Button","0.0000","http://cdn3.bigcommerce.com/s-5xk0g2/products/36/images/140/p-s-win-portmans095__18030.1426274995.1280.1280.jpg?c=2",,,,,
"[Sample] Benjamin Button, red petty coat","BBRPC-BLACK-XS-EDED705F","<p><strong>How to write product descriptions that sell</strong><br />One of the best things you can do to make your store successful is invest some time in writing great product descriptions. You want to provide detailed yet concise information that will entice potential customers to buy.<br /><br />Keep three things in mind:<br /><br /><strong>Think like a consumer</strong><br />Think about what you as a consumer would want to know, then include those features in your description. For clothes: materials and fit. For food: ingredients and how it was prepared. Bullets are your friends when listing features &mdash; try to limit each one to 5-8 words.<br /><br /><strong>Find differentiators</strong><br />Pepper your features with details that show how the product stands out against similar offerings. For clothes: is it vintage or hard to find? For art: is the artist well known? For home d&eacute;cor: is it a certain style like mid-century modern? Unique product descriptions not only help you stand out, they improve your SEO.<br /><br /><strong>Keep it simple</strong><br />Provide enough detail to help consumers make an informed decision, but don&rsquo;t overwhelm with a laundry list of features or flowery language. Densely pack your descriptions with useful information and watch products fly off the shelf.</p>","","","110.0000","0.0000","90.0000","90.0000",true,"","","","","0.5000","18.0000","18.0000","12.0000","0.0000",true,"none",19,"","Sale","New","","/benjamin-button-red-petty-coat/","http://cdn3.bigcommerce.com/s-5xk0g2/products/36/images/140/p-s-win-portmans095__18030.1426274995.1280.1280.jpg?c=2","available","Benjamin Button","0.0000","http://cdn3.bigcommerce.com/s-5xk0g2/products/36/images/140/p-s-win-portmans095__18030.1426274995.1280.1280.jpg?c=2",,,,,
"[Sample] Benjamin Button, red petty coat","BBRPC-BLACK-S-8A93055A","<p><strong>How to write product descriptions that sell</strong><br />One of the best things you can do to make your store successful is invest some time in writing great product descriptions. You want to provide detailed yet concise information that will entice potential customers to buy.<br /><br />Keep three things in mind:<br /><br /><strong>Think like a consumer</strong><br />Think about what you as a consumer would want to know, then include those features in your description. For clothes: materials and fit. For food: ingredients and how it was prepared. Bullets are your friends when listing features &mdash; try to limit each one to 5-8 words.<br /><br /><strong>Find differentiators</strong><br />Pepper your features with details that show how the product stands out against similar offerings. For clothes: is it vintage or hard to find? For art: is the artist well known? For home d&eacute;cor: is it a certain style like mid-century modern? Unique product descriptions not only help you stand out, they improve your SEO.<br /><br /><strong>Keep it simple</strong><br />Provide enough detail to help consumers make an informed decision, but don&rsquo;t overwhelm with a laundry list of features or flowery language. Densely pack your descriptions with useful information and watch products fly off the shelf.</p>","","","110.0000","0.0000","90.0000","90.0000",true,"","","","","0.5000","18.0000","18.0000","12.0000","0.0000",true,"none",19,"","Sale","New","","/benjamin-button-red-petty-coat/","http://cdn3.bigcommerce.com/s-5xk0g2/products/36/images/140/p-s-win-portmans095__18030.1426274995.1280.1280.jpg?c=2","available","Benjamin Button","0.0000","http://cdn3.bigcommerce.com/s-5xk0g2/products/36/images/140/p-s-win-portmans095__18030.1426274995.1280.1280.jpg?c=2",,,,,
"[Sample] Benjamin Button, red petty coat","BBRPC-BLACK-M-B9ADF87D","<p><strong>How to write product descriptions that sell</strong><br />One of the best things you can do to make your store successful is invest some time in writing great product descriptions. You want to provide detailed yet concise information that will entice potential customers to buy.<br /><br />Keep three things in mind:<br /><br /><strong>Think like a consumer</strong><br />Think about what you as a consumer would want to know, then include those features in your description. For clothes: materials and fit. For food: ingredients and how it was prepared. Bullets are your friends when listing features &mdash; try to limit each one to 5-8 words.<br /><br /><strong>Find differentiators</strong><br />Pepper your features with details that show how the product stands out against similar offerings. For clothes: is it vintage or hard to find? For art: is the artist well known? For home d&eacute;cor: is it a certain style like mid-century modern? Unique product descriptions not only help you stand out, they improve your SEO.<br /><br /><strong>Keep it simple</strong><br />Provide enough detail to help consumers make an informed decision, but don&rsquo;t overwhelm with a laundry list of features or flowery language. Densely pack your descriptions with useful information and watch products fly off the shelf.</p>","","","110.0000","0.0000","90.0000","90.0000",true,"","","","","0.5000","18.0000","18.0000","12.0000","0.0000",true,"none",19,"","Sale","New","","/benjamin-button-red-petty-coat/","http://cdn3.bigcommerce.com/s-5xk0g2/products/36/images/140/p-s-win-portmans095__18030.1426274995.1280.1280.jpg?c=2","available","Benjamin Button","0.0000","http://cdn3.bigcommerce.com/s-5xk0g2/products/36/images/140/p-s-win-portmans095__18030.1426274995.1280.1280.jpg?c=2",,,,,
"[Sample] Benjamin Button, red petty coat","BBRPC-BLACK-L-4E5B2F99","<p><strong>How to write product descriptions that sell</strong><br />One of the best things you can do to make your store successful is invest some time in writing great product descriptions. You want to provide detailed yet concise information that will entice potential customers to buy.<br /><br />Keep three things in mind:<br /><br /><strong>Think like a consumer</strong><br />Think about what you as a consumer would want to know, then include those features in your description. For clothes: materials and fit. For food: ingredients and how it was prepared. Bullets are your friends when listing features &mdash; try to limit each one to 5-8 words.<br /><br /><strong>Find differentiators</strong><br />Pepper your features with details that show how the product stands out against similar offerings. For clothes: is it vintage or hard to find? For art: is the artist well known? For home d&eacute;cor: is it a certain style like mid-century modern? Unique product descriptions not only help you stand out, they improve your SEO.<br /><br /><strong>Keep it simple</strong><br />Provide enough detail to help consumers make an informed decision, but don&rsquo;t overwhelm with a laundry list of features or flowery language. Densely pack your descriptions with useful information and watch products fly off the shelf.</p>","","","110.0000","0.0000","90.0000","90.0000",true,"","","","","0.5000","18.0000","18.0000","12.0000","0.0000",true,"none",19,"","Sale","New","","/benjamin-button-red-petty-coat/","http://cdn3.bigcommerce.com/s-5xk0g2/products/36/images/140/p-s-win-portmans095__18030.1426274995.1280.1280.jpg?c=2","available","Benjamin Button","0.0000","http://cdn3.bigcommerce.com/s-5xk0g2/products/36/images/140/p-s-win-portmans095__18030.1426274995.1280.1280.jpg?c=2",,,,,
"[Sample] Benjamin Button, red petty coat","BBRPC-BLACK-XL-090488C1","<p><strong>How to write product descriptions that sell</strong><br />One of the best things you can do to make your store successful is invest some time in writing great product descriptions. You want to provide detailed yet concise information that will entice potential customers to buy.<br /><br />Keep three things in mind:<br /><br /><strong>Think like a consumer</strong><br />Think about what you as a consumer would want to know, then include those features in your description. For clothes: materials and fit. For food: ingredients and how it was prepared. Bullets are your friends when listing features &mdash; try to limit each one to 5-8 words.<br /><br /><strong>Find differentiators</strong><br />Pepper your features with details that show how the product stands out against similar offerings. For clothes: is it vintage or hard to find? For art: is the artist well known? For home d&eacute;cor: is it a certain style like mid-century modern? Unique product descriptions not only help you stand out, they improve your SEO.<br /><br /><strong>Keep it simple</strong><br />Provide enough detail to help consumers make an informed decision, but don&rsquo;t overwhelm with a laundry list of features or flowery language. Densely pack your descriptions with useful information and watch products fly off the shelf.</p>","","","110.0000","0.0000","90.0000","90.0000",true,"","","","","0.5000","18.0000","18.0000","12.0000","0.0000",true,"none",19,"","Sale","New","","/benjamin-button-red-petty-coat/","http://cdn3.bigcommerce.com/s-5xk0g2/products/36/images/140/p-s-win-portmans095__18030.1426274995.1280.1280.jpg?c=2","available","Benjamin Button","0.0000","http://cdn3.bigcommerce.com/s-5xk0g2/products/36/images/140/p-s-win-portmans095__18030.1426274995.1280.1280.jpg?c=2",,,,,
"[Sample] Benjamin Button, red petty coat","BBRPC-PURPLE-XS-95EEC238","<p><strong>How to write product descriptions that sell</strong><br />One of the best things you can do to make your store successful is invest some time in writing great product descriptions. You want to provide detailed yet concise information that will entice potential customers to buy.<br /><br />Keep three things in mind:<br /><br /><strong>Think like a consumer</strong><br />Think about what you as a consumer would want to know, then include those features in your description. For clothes: materials and fit. For food: ingredients and how it was prepared. Bullets are your friends when listing features &mdash; try to limit each one to 5-8 words.<br /><br /><strong>Find differentiators</strong><br />Pepper your features with details that show how the product stands out against similar offerings. For clothes: is it vintage or hard to find? For art: is the artist well known? For home d&eacute;cor: is it a certain style like mid-century modern? Unique product descriptions not only help you stand out, they improve your SEO.<br /><br /><strong>Keep it simple</strong><br />Provide enough detail to help consumers make an informed decision, but don&rsquo;t overwhelm with a laundry list of features or flowery language. Densely pack your descriptions with useful information and watch products fly off the shelf.</p>","","","110.0000","0.0000","90.0000","90.0000",true,"","","","","0.5000","18.0000","18.0000","12.0000","0.0000",true,"none",19,"","Sale","New","","/benjamin-button-red-petty-coat/","http://cdn3.bigcommerce.com/s-5xk0g2/products/36/images/140/p-s-win-portmans095__18030.1426274995.1280.1280.jpg?c=2","available","Benjamin Button","0.0000","http://cdn3.bigcommerce.com/s-5xk0g2/products/36/images/140/p-s-win-portmans095__18030.1426274995.1280.1280.jpg?c=2",,,,,
"[Sample] Benjamin Button, red petty coat","BBRPC-PURPLE-S-EEEF093E","<p><strong>How to write product descriptions that sell</strong><br />One of the best things you can do to make your store successful is invest some time in writing great product descriptions. You want to provide detailed yet concise information that will entice potential customers to buy.<br /><br />Keep three things in mind:<br /><br /><strong>Think like a consumer</strong><br />Think about what you as a consumer would want to know, then include those features in your description. For clothes: materials and fit. For food: ingredients and how it was prepared. Bullets are your friends when listing features &mdash; try to limit each one to 5-8 words.<br /><br /><strong>Find differentiators</strong><br />Pepper your features with details that show how the product stands out against similar offerings. For clothes: is it vintage or hard to find? For art: is the artist well known? For home d&eacute;cor: is it a certain style like mid-century modern? Unique product descriptions not only help you stand out, they improve your SEO.<br /><br /><strong>Keep it simple</strong><br />Provide enough detail to help consumers make an informed decision, but don&rsquo;t overwhelm with a laundry list of features or flowery language. Densely pack your descriptions with useful information and watch products fly off the shelf.</p>","","","110.0000","0.0000","90.0000","90.0000",true,"","","","","0.5000","18.0000","18.0000","12.0000","0.0000",true,"none",19,"","Sale","New","","/benjamin-button-red-petty-coat/","http://cdn3.bigcommerce.com/s-5xk0g2/products/36/images/140/p-s-win-portmans095__18030.1426274995.1280.1280.jpg?c=2","available","Benjamin Button","0.0000","http://cdn3.bigcommerce.com/s-5xk0g2/products/36/images/140/p-s-win-portmans095__18030.1426274995.1280.1280.jpg?c=2",,,,,
